Date,Time,Session,GreedIndex,FearIndex,Btc Current Price,BtcDom Current Price
2024-12-26,17:38:04,UK Session (5.30 pm),0.00444003,-0.02038036,95547.04,3142.5
2024-12-26,21:32:25,US Session (9.30 pm),0.0054818,-0.01756061,96137.86,3175.4
2024-12-27,01:30:20,US Session (1.30 am),0.00433323,-0.01412436,96114.46,3181.9
2024-12-27,09:35:26,Asia Session (9.30 am),0.00428682,-0.01029604,96499.99,3167.6
2024-12-27,13:38:47,UK Session (1.30 pm),0.00540473,-0.01471634,95617.91,3164.4
2024-12-27,18:37:03,UK Session (5.30 pm),0.00463801,-0.01444823,96566.26,3131
2024-12-27,22:18:44,US Session (9.30 pm),0.00599371,-0.00959872,94486.02,3155.5
2024-12-28,01:37:43,US Session (1.30 am),0.00509824,-0.00792212,94477.96,3124.7
2024-12-28,08:31:31,Asia Session (5.30 am),0.00676,-0.00871169,94409.58,3148.7
2024-12-28,09:34:47,Asia Session (9.30 am),0.00444637,-0.02726658,94614.14,3142.7
2024-12-28,13:41:36,UK Session (1.30 pm),0.00485823,-0.01977477,94394.41,3139.7
2024-12-28,18:08:22,UK Session (5.30 pm),0.00459446,-0.01637493,94679.8,3128.1
2024-12-29,00:10:28,US Session (9.30 pm),0.00610885,-0.01609604,94894.29,3085.5
2024-12-29,01:34:52,US Session (1.30 am),0.00443095,-0.01179473,94971.09,3084.6
2024-12-29,08:08:03,Asia Session (5.30 am),0.00710432,-0.02361961,95108.01,3099.1
2024-12-29,18:20:28,UK Session (5.30 pm),0.00443388,-0.01398985,94986.64,3096
2024-12-29,22:05:00,US Session (9.30 pm),0.00676066,-0.01502183,93839.46,3097.5
2024-12-30,07:31:43,Asia Session (5.30 am),0.00601546,-0.00871898,93966.39,3068.6
2024-12-30,09:31:54,Asia Session (9.30 am),0.00455483,-0.00846399,93779.99,3084.6
2024-12-30,13:33:27,UK Session (1.30 pm),0.00568122,-0.02065049,93846.85,3075.5
2024-12-30,18:08:33,UK Session (5.30 pm),0.00488882,-0.00489778,93817.05,3088.6
2024-12-30,21:38:18,US Session (9.30 pm),0.00595242,-0.02260347,92068.82,3107
2024-12-31,01:31:37,US Session (1.30 am),0.00500508,-0.00558727,94460.29,3092.2
2024-12-31,07:19:37,Asia Session (5.30 am),0.00633264,-0.01632853,92481.31,3104.5
2024-12-31,09:34:12,Asia Session (9.30 am),0.00424124,-0.02563538,92620.17,3109.4
2024-12-31,14:44:21,UK Session (1.30 pm),0.00585348,-0.02271094,94049.02,3112.7
2024-12-31,17:49:56,UK Session (5.30 pm),0.00512472,-0.00777805,94404.72,3112.6
2024-12-31,21:32:50,US Session (9.30 pm),0.00708162,-0.01187199,95347.02,3113.6
2025-01-01,02:22:18,US Session (1.30 am),0.00563277,-0.01012831,93704.02,3117.9
2025-01-01,07:24:54,Asia Session (5.30 am),0.00692372,-0.01444659,93626.1,3120
2025-01-01,09:32:17,Asia Session (9.30 am),0.00478383,-0.00391708,93760.1,3119.8
2025-01-01,16:16:45,UK Session (1.30 pm),0.00622367,-0.00602558,93412.84,3119.4
2025-01-01,17:31:12,UK Session (5.30 pm),0.00491875,-0.00268078,93448,3107.8
2025-01-01,22:04:13,US Session (9.30 pm),0.00655749,-0.0034386,94057.27,3089.9
2025-01-02,00:01:33,US Session (9.30 pm),0.00655749,-0.0034386,94235.09,3092.3
2025-01-02,01:31:15,US Session (1.30 am),0.00509794,-0.001463,94677.71,3073.4
2025-01-02,09:17:17,Asia Session (9.30 am),0.00732366,-0.00262737,94941.4,3034.5
2025-01-02,09:30:49,Asia Session (9.30 am),0.00568807,-0.00210087,95152.78,3037.7
2025-01-02,13:50:03,UK Session (1.30 pm),0.00770831,-0.00299573,95845.52,3040.6
2025-01-02,17:41:46,UK Session (5.30 pm),0.00544439,-0.00365077,96714.99,3020.7
2025-01-02,21:31:21,US Session (9.30 pm),0.00745233,-0.00107459,96512.85,3031.9
2025-01-03,07:31:57,Asia Session (5.30 am),0.00800165,-0.00225576,96934.85,3043.2
2025-01-03,09:55:52,Asia Session (9.30 am),0.00576913,-0.00573115,96904.16,3033.1
2025-01-03,13:30:47,UK Session (1.30 pm),0.00712251,-0.01952889,96370,3034.2
2025-01-03,17:30:19,UK Session (5.30 pm),0.00623581,-0.01046352,96767.57,3003.6
2025-01-03,21:31:29,US Session (9.30 pm),0.00728868,-0.00547206,97683.95,2960.6
2025-01-04,01:53:06,US Session (1.30 am),0.00689691,-0.00568726,98734.11,2966.2
2025-01-04,09:19:49,Asia Session (9.30 am),0.00809326,-0.00337546,98209.3,2947
2025-01-04,10:00:30,Asia Session (9.30 am),0.00724484,-0.00216207,97938.15,2955
2025-01-04,13:57:30,UK Session (1.30 pm),0.00834518,-0.00534545,98115.8,2964.7
2025-01-04,17:39:54,UK Session (5.30 pm),0.00741663,-0.00373222,97847.42,2946.4
2025-01-04,21:33:35,US Session (9.30 pm),0.00672252,-0.0059183,97746.4,2946.2
2025-01-05,10:11:06,Asia Session (9.30 am),0.00720359,-0.01826996,98438.64,2954.2
2025-01-05,13:30:36,UK Session (1.30 pm),0.00764481,-0.01704205,98170.39,2954.3
2025-01-05,17:51:41,UK Session (5.30 pm),0.0068653,-0.01213206,97806.14,2966.9
2025-01-05,21:47:27,US Session (9.30 pm),0.0077024,-0.01560869,98114.21,2967.9
2025-01-06,01:41:59,US Session (1.30 am),0.00808512,-0.00633833,98129.02,2961.4
2025-01-06,08:24:47,Asia Session (5.30 am),0.00695957,-0.01215536,98898.65,2956.8
2025-01-06,10:09:12,Asia Session (9.30 am),0.00614954,-0.00613582,99204.01,2966.7
2025-01-06,13:30:11,UK Session (1.30 pm),0.00707497,-0.00696543,99343.04,2983.5
2025-01-06,18:49:56,UK Session (5.30 pm),0.00667199,-0.0029477,99016.85,2981.5
2025-01-06,22:38:12,US Session (9.30 pm),0.00725695,-0.00410439,101936.7,3009.6
2025-01-07,01:30:08,US Session (1.30 am),0.0057012,-0.00266033,101898.65,3013
2025-01-07,01:31:02,US Session (1.30 am),0.0057012,-0.00266033,101940.48,3016.7
2025-01-07,09:22:29,Asia Session (9.30 am),0.00644842,-0.0057499,101578.12,3022.6
2025-01-07,09:31:50,Asia Session (9.30 am),0.00546865,-0.00549889,101770.51,3025.3
2025-01-07,13:48:54,UK Session (1.30 pm),0.00691679,-0.00443233,101647.49,3023.4
2025-01-07,17:40:15,UK Session (5.30 pm),0.00598074,-0.00116605,100825.36,3019.4
2025-01-07,21:43:03,US Session (9.30 pm),0.00770055,-0.00162924,97693.14,3059.1
2025-01-08,07:25:12,Asia Session (5.30 am),0.00671916,-0.00524152,96725.94,3096.8
2025-01-08,09:30:42,Asia Session (9.30 am),0.00573643,-0.02046227,96523.59,3107.6
2025-01-08,13:30:44,UK Session (1.30 pm),0.00754592,-0.01067141,95668.26,3105.4
2025-01-08,17:33:33,UK Session (5.30 pm),0.00566093,-0.01092752,95078.67,3082.6
2025-01-08,21:30:19,US Session (9.30 pm),0.00566911,-0.00840411,95411.48,3094.7
2025-01-09,08:07:49,Asia Session (5.30 am),0.00524138,-0.00971861,94408.56,3067.8
2025-01-09,09:32:29,Asia Session (9.30 am),0.00442397,-0.01116621,94020.83,3065.1
2025-01-09,13:48:50,UK Session (1.30 pm),0.00545159,-0.0244553,93140.2,3079
2025-01-09,17:38:20,UK Session (5.30 pm),0.00545252,-0.02447843,93358.72,3085.4
2025-01-09,21:33:56,US Session (9.30 pm),0.00694076,-0.01284184,94448,3087.2
2025-01-10,01:38:44,US Session (1.30 am),0.00449866,-0.01085093,92152.37,3117.3
2025-01-10,05:31:38,Asia Session (5.30 am),0.00640618,-0.01017217,92598.62,3111.4
2025-01-10,09:30:16,Asia Session (9.30 am),0.00490837,-0.01970265,93721.1,3116.2
2025-01-10,13:34:23,UK Session (1.30 pm),0.00577343,-0.0156704,94462.16,3098.3
2025-01-10,18:34:43,UK Session (5.30 pm),0.00456756,-0.00885648,94939.88,3112
2025-01-10,22:19:41,US Session (9.30 pm),0.00575836,-0.00850674,93859.88,3125.9
2025-01-11,03:23:12,US Session (1.30 am),0.00519818,-0.00333762,94746.1,3118.8
2025-01-11,07:48:40,Asia Session (5.30 am),0.00575889,-0.00638908,94286.38,3123.9
2025-01-11,09:56:11,Asia Session (9.30 am),0.00528971,-0.00845331,94116.5,3124.1
2025-01-11,13:38:30,UK Session (1.30 pm),0.00654391,-0.00548328,94295.31,3125.9
2025-01-11,17:31:31,UK Session (5.30 pm),0.00533002,-0.00475394,94640.38,3097
2025-01-11,21:30:44,US Session (9.30 pm),0.00625878,-0.00842955,94449.99,3101.3
2025-01-12,01:35:03,US Session (1.30 am),0.00478516,-0.00698608,94242.42,3068.6
2025-01-12,07:29:30,Asia Session (5.30 am),0.00552531,-0.0079921,94580,3061.5
2025-01-12,09:31:15,Asia Session (9.30 am),0.0048248,-0.01044807,94608.26,3065
2025-01-12,13:37:45,UK Session (1.30 pm),0.00559603,-0.00785415,94343.18,3066.8
2025-01-12,17:32:34,UK Session (5.30 pm),0.0054041,-0.00302527,94207.24,3086.1
2025-01-12,21:33:51,US Session (9.30 pm),0.00630901,-0.00407231,95032.35,3083.9
2025-01-13,01:31:37,US Session (1.30 am),0.00481596,-0.00535646,94676.42,3075.3
2025-01-13,06:41:11,Asia Session (5.30 am),0.00621856,-0.01177781,95247.18,3085
2025-01-13,09:30:27,Asia Session (9.30 am),0.00426974,-0.00952338,94285.71,3115.5
2025-01-13,13:38:40,UK Session (1.30 pm),0.005557,-0.00771076,93487.51,3141.1
2025-01-13,17:31:10,UK Session (5.30 pm),0.00659469,-0.00477956,90700.01,3171.4
2025-01-13,21:33:21,US Session (9.30 pm),0.00599197,-0.00415154,92197.6,3162.6
2025-01-13,21:48:22,US Session (9.30 pm),0.00599197,-0.00415154,91703.94,3167.4
2025-01-14,03:04:06,US Session (1.30 am),0.00526123,-0.00755351,93776.12,3186.4
2025-01-14,07:20:58,Asia Session (5.30 am),0.00643202,-0.00606779,94856.68,3175
2025-01-14,09:32:53,Asia Session (9.30 am),0.00408774,-0.01440563,95017.11,3162.9
2025-01-14,13:31:14,UK Session (1.30 pm),0.00550432,-0.00525402,94897.8,3159.6
2025-01-14,17:32:25,UK Session (5.30 pm),0.00488305,-0.00433025,96485.2,3169.7
2025-01-14,21:35:23,US Session (9.30 pm),0.00592947,-0.00398474,95697.99,3165.2
2025-01-15,01:38:26,US Session (1.30 am),0.00491155,-0.0022378,96451.58,3152.9
2025-01-15,08:35:56,Asia Session (5.30 am),0.00662234,-0.00140221,96868,3135.5
2025-01-15,09:39:30,Asia Session (9.30 am),0.00516721,-0.00414958,97463.95,3130.4
2025-01-15,09:42:00,Asia Session (9.30 am),0.00516721,-0.00414958,97396.05,3130.2
2025-01-15,16:43:33,UK Session (1.30 pm),0.0069539,-0.00262017,96806.16,3154
2025-01-15,17:36:57,UK Session (5.30 pm),0.00571769,-0.00866586,96761.15,3155
2025-01-15,17:41:52,UK Session (5.30 pm),0.00571769,-0.00866586,96668.55,3156.7
2025-01-15,21:33:11,US Session (9.30 pm),0.0068107,-0.00166911,99252.58,3080
2025-01-16,04:52:26,US Session (1.30 am),0.00683341,-0.0016935,99741.29,3016.4
2025-01-16,07:26:26,Asia Session (5.30 am),0.00779936,-0.002737,100118.63,3046
2025-01-16,09:31:07,Asia Session (9.30 am),0.00552884,-0.00282009,99546.28,3055.9
2025-01-16,13:59:12,UK Session (1.30 pm),0.0068624,-0.00218482,99541.57,3049
2025-01-16,17:30:07,UK Session (5.30 pm),0.00557993,-0.00330942,99113.6,3007.7
2025-01-16,21:53:14,US Session (9.30 pm),0.00691027,-0.00262749,99442.13,2983
2025-01-17,01:32:08,US Session (1.30 am),0.00621607,-0.00236799,100435.02,2999.4
2025-01-17,08:44:24,Asia Session (5.30 am),0.00666162,-0.00293366,101006.7,3020.2
2025-01-17,09:34:41,Asia Session (9.30 am),0.00627556,-0.00155896,101205.12,3024.8
2025-01-17,13:47:36,UK Session (1.30 pm),0.00666379,-0.00347022,101686,3027.5
2025-01-17,17:31:53,UK Session (5.30 pm),0.00528939,-0.0038339,102222.16,3012.5
2025-01-17,21:30:31,US Session (9.30 pm),0.00691533,-0.00767642,103970,3074.2
2025-01-18,09:17:49,Asia Session (9.30 am),0.00717668,-0.03146006,103615.52,3073.6
2025-01-18,09:31:34,Asia Session (9.30 am),0.00725825,-0.0100348,103573.86,3076.2
2025-01-18,13:30:39,UK Session (1.30 pm),0.00847594,-0.02085575,102792.83,3134
2025-01-18,13:31:01,UK Session (1.30 pm),0.00847594,-0.02085575,102767.99,3132.9
2025-01-18,17:32:20,UK Session (5.30 pm),0.00774391,-0.01613807,103535.93,3118.2
2025-01-18,21:46:39,US Session (9.30 pm),0.00993946,-0.0217464,104071.42,3144
2025-01-19,07:26:13,Asia Session (5.30 am),0.00667872,-0.0125557,104515.99,3077.6
2025-01-19,09:37:23,Asia Session (9.30 am),0.00930166,-0.00621,105141.13,3120.3
2025-01-19,13:58:34,UK Session (1.30 pm),0.00877448,-0.00305549,104720.72,3178.6
2025-01-19,17:34:03,UK Session (5.30 pm),0.01295505,-0.00240186,104703.94,3238.2
2025-01-19,21:38:33,US Session (9.30 pm),0.00870106,-0.00124587,104946.95,3103.5
2025-01-20,03:50:18,US Session (1.30 am),0.00812566,0,104241.18,3182.5
2025-01-20,05:31:28,Asia Session (5.30 am),0.00992166,-0.00362328,100919.69,3188.7
2025-01-20,09:31:14,Asia Session (9.30 am),0.00842624,-0.00704698,101891.85,3154.2
2025-01-20,14:21:50,UK Session (1.30 pm),0.00799284,-0.00119492,108103.1,3193.2
2025-01-20,17:51:06,UK Session (5.30 pm),0.01001871,-0.00027662,105947.01,3224
2025-01-20,22:23:27,US Session (9.30 pm),0.00765694,-0.00057825,106642.93,3176.8
2025-01-21,07:48:16,Asia Session (5.30 am),0.00698256,-0.00062378,102187.68,3184.3
2025-01-21,09:43:35,Asia Session (9.30 am),0.00488803,-0.00261318,102565.93,3219.2
2025-01-21,13:41:59,UK Session (1.30 pm),0.00751471,-0.00014366,102331.49,3193.8
2025-01-21,17:38:13,UK Session (5.30 pm),0.00971749,-0.00133701,103698.59,3182.4
2025-01-21,22:26:25,US Session (9.30 pm),0.0067275,-0.00420328,104951.9,3196.4
2025-01-22,01:48:15,US Session (1.30 am),0.00655287,-0.00043767,106828.04,3216
2025-01-22,08:58:48,Asia Session (5.30 am),0.00708223,-0.0003679,105803.75,3184.5
2025-01-22,11:38:27,Asia Session (9.30 am),0.00570262,-0.00021896,105908.46,3198.3
2025-01-22,13:31:27,UK Session (1.30 pm),0.00712445,-0.00076858,105142.63,3198.5
2025-01-22,17:42:44,UK Session (5.30 pm),0.0238669,-0.02000429,105371,3174
2025-01-22,22:37:42,US Session (9.30 pm),0.00690141,-0.01215653,104130.05,3168.4
2025-01-23,05:28:36,Asia Session (5.30 am),0.00507012,-0.02276304,103680.39,3181.3
2025-01-23,05:55:17,Asia Session (5.30 am),0.00667553,-0.02130612,103228.97,3167.1
2025-01-23,06:05:49,Asia Session (5.30 am),0.00667553,-0.02130612,103495,3168.8
2025-01-23,09:49:40,Asia Session (9.30 am),0.00533191,-0.02070142,101976,3173.5
2025-01-23,14:14:36,UK Session (1.30 pm),0.00721445,-0.02230842,102447.01,3196.2
2025-01-23,18:05:01,UK Session (5.30 pm),0.00526815,-0.02601988,101869.99,3198.6
2025-01-23,22:00:08,US Session (9.30 pm),0.00691788,-0.00765074,106000,3242.4
2025-01-24,01:30:37,US Session (1.30 am),0.00483535,-0.0077787,103725.14,3252.9
2025-01-24,07:44:16,Asia Session (5.30 am),0.00721207,-0.01529241,103241.37,3197.5
2025-01-24,09:31:39,Asia Session (9.30 am),0.00499307,-0.0022651,103852.03,3201.5
2025-01-24,13:54:22,UK Session (1.30 pm),0.00691868,-0.00997934,105262.7,3165.5
2025-01-24,18:00:33,UK Session (5.30 pm),0.00526581,-0.00753804,105435.04,3166.5
2025-01-24,22:03:17,US Session (9.30 pm),0.00681998,-0.01380249,105928.17,3192.1
2025-01-25,07:11:04,Asia Session (5.30 am),0.00586923,-0.01104242,104698.56,3220.6
2025-01-25,10:04:01,Asia Session (9.30 am),0.00540154,-0.00925852,104795.99,3224.7
2025-01-25,13:36:35,UK Session (1.30 pm),0.00613826,-0.00786242,104421.15,3225.8
2025-01-25,17:49:24,UK Session (5.30 pm),0.00597132,-0.0089474,104574.72,3226
2025-01-25,21:32:34,US Session (9.30 pm),0.0062989,-0.01697923,104844.84,3204.2
2025-01-26,09:56:44,Asia Session (9.30 am),0.00476652,-0.00488329,105406.36,3195.6
2025-01-26,15:11:26,UK Session (1.30 pm),0.00618664,-0.02511228,104519.99,3212.4
2025-01-26,18:15:30,UK Session (5.30 pm),0.0051739,-0.01078893,104732.29,3213.7
2025-01-26,22:02:23,US Session (9.30 pm),0.00634787,-0.03278449,104989.48,3221.6
2025-01-27,01:32:44,US Session (1.30 am),0.00507492,-0.00790073,105043.95,3205.4
2025-01-27,06:53:22,Asia Session (5.30 am),0.00535805,-0.03728896,101740.43,3261.4
2025-01-27,09:43:18,Asia Session (9.30 am),0.00656396,-0.00698909,101018.51,3265.8
2025-01-27,13:40:46,UK Session (1.30 pm),0.00723094,-0.00905598,98937.13,3336.4
2025-01-27,17:37:09,UK Session (5.30 pm),0.00529765,-0.00324078,99091.99,3322.6
2025-01-27,21:55:21,US Session (9.30 pm),0.00572763,-0.00907796,100649.49,3269.6
2025-01-28,04:52:11,US Session (1.30 am),0.00448039,-0.00174625,101974.02,3276.5
2025-01-28,07:33:59,Asia Session (5.30 am),0.0062247,-0.00335243,101418.69,3250.1
2025-01-28,09:30:44,Asia Session (9.30 am),0.00511005,-0.00287354,102703.98,3257.6
2025-01-28,09:31:02,Asia Session (9.30 am),0.00511005,-0.00287354,102713.57,3257.9
2025-01-28,13:35:45,UK Session (1.30 pm),0.00577718,-0.00353801,102713.47,3262.8
2025-01-28,17:31:09,UK Session (5.30 pm),0.00446319,-0.00509038,102763.61,3262.3
2025-01-28,21:39:25,US Session (9.30 pm),0.0064602,-0.01578338,102561,3274.6
2025-01-29,06:42:18,Asia Session (5.30 am),0.00577378,-0.01551248,101854.95,3314.4
2025-01-29,10:11:00,Asia Session (9.30 am),0.00466972,-0.00270805,102135.73,3296.9
2025-01-29,13:32:51,UK Session (1.30 pm),0.00624967,-0.0096612,102814.09,3291.4
2025-01-29,17:31:57,UK Session (5.30 pm),0.00448855,-0.00318179,102640.02,3314.4
2025-01-29,21:55:20,US Session (9.30 pm),0.00574228,-0.00997459,101966.49,3340.7
2025-01-30,05:53:40,Asia Session (5.30 am),0.00506795,-0.00787471,103607.98,3373.2
2025-01-30,09:55:28,Asia Session (9.30 am),0.00550652,-0.00168589,105125.18,3317.6
2025-01-30,13:55:13,UK Session (1.30 pm),0.00715187,-0.01169869,105218.01,3332.5
2025-01-30,17:38:01,UK Session (5.30 pm),0.00585964,-0.00268867,105161.3,3318.8
2025-01-30,21:43:01,US Session (9.30 pm),0.00703033,-0.00568915,105826.85,3307
2025-01-31,01:31:12,US Session (1.30 am),0.00580741,-0.00864265,105721.98,3296.2
2025-01-31,06:01:00,Asia Session (5.30 am),0.00715409,-0.00977921,104705.88,3286
2025-01-31,09:55:19,Asia Session (9.30 am),0.00727964,-0.00289357,104422.93,3301.9
2025-01-31,13:34:19,UK Session (1.30 pm),0.0073454,-0.00860439,104253.98,3289.5
2025-01-31,18:19:45,UK Session (5.30 pm),0.00700649,-0.01816076,104700.11,3237.5
2025-01-31,21:55:15,US Session (9.30 pm),0.00725838,-0.00646143,105300.06,3224.5
2025-02-01,07:20:47,Asia Session (5.30 am),0.00652993,-0.00322629,102625.6,3217.2
2025-02-01,09:49:12,Asia Session (9.30 am),0.0049904,-0.01044715,102213.13,3225.3
2025-02-01,14:10:07,UK Session (1.30 pm),0.00649256,-0.02331678,102020.98,3248.1
2025-02-01,17:42:21,UK Session (5.30 pm),0.00485323,-0.01042185,102144.97,3262.1
2025-02-01,21:30:33,US Session (9.30 pm),0.00622241,-0.0084194,102061.07,3277.1
2025-02-02,06:54:37,Asia Session (5.30 am),0.00540378,-0.01016886,101356.9,3329
2025-02-02,09:30:16,Asia Session (9.30 am),0.00354141,-0.01388436,99150.01,3375
2025-02-02,13:30:20,UK Session (1.30 pm),0.00538534,-0.00927171,99617.65,3355.9
2025-02-02,17:31:57,UK Session (5.30 pm),0.00375567,-0.00874497,98821.39,3381.4
2025-02-02,21:30:12,US Session (9.30 pm),0.00560043,-0.00370235,99361.96,3378.7
2025-02-02,21:31:01,US Session (9.30 pm),0.00560043,-0.00370235,99343.55,3381.9
2025-02-03,03:37:44,US Session (1.30 am),0.00422261,-0.00844831,97426,3509.1
2025-02-03,06:22:59,Asia Session (5.30 am),0.00421281,-0.01135017,96621.22,3663.9
2025-02-03,09:43:38,Asia Session (9.30 am),0.00339839,-0.01821453,93817.84,3914.7
2025-02-03,13:35:49,UK Session (1.30 pm),0.00306167,-0.01592033,95123.99,3789.9
2025-02-03,17:30:29,UK Session (5.30 pm),0.00278362,-0.01551022,95229.99,3775.4
2025-02-03,17:31:01,UK Session (5.30 pm),0.00278362,-0.01551022,95247.1,3776.4
2025-02-03,21:31:45,US Session (9.30 pm),0.00328964,-0.00918733,98988.8,3730.5
2025-02-04,01:40:59,US Session (1.30 am),0.00337486,-0.01404846,101510.01,3733
2025-02-04,07:01:22,Asia Session (5.30 am),0.0038666,-0.00716809,101212.07,3624.8
2025-02-04,09:33:57,Asia Session (9.30 am),0.00326377,-0.00912209,100737.56,3648.3
2025-02-04,13:30:20,UK Session (1.30 pm),0.00276084,-0.01288137,98381.06,3790.9
2025-02-04,17:36:40,UK Session (5.30 pm),0.0027961,-0.01086075,99175.42,3711.5
2025-02-04,21:31:22,US Session (9.30 pm),0.0029279,-0.00870464,99355.15,3679.3
2025-02-05,06:11:04,Asia Session (5.30 am),0.00397264,-0.00571716,98122.99,3738
2025-02-05,09:30:38,Asia Session (9.30 am),0.00408498,-0.00941031,98040.79,3732
2025-02-05,13:57:41,UK Session (1.30 pm),0.00415925,-0.01093972,97813.48,3705
2025-02-05,17:35:56,UK Session (5.30 pm),0.00381752,-0.00840792,98267.95,3678.4
2025-02-05,21:38:53,US Session (9.30 pm),0.00371282,-0.01097511,97705.43,3727.1
2025-02-06,01:30:37,US Session (1.30 am),0.00385766,-0.00621974,97414,3728
2025-02-06,01:31:02,US Session (1.30 am),0.00385766,-0.00621974,97415.98,3729
2025-02-06,07:12:49,Asia Session (5.30 am),0.00395815,-0.01517652,97080.7,3731.4
2025-02-06,09:42:20,Asia Session (9.30 am),0.00253205,-0.01707515,97319.88,3699.8
2025-02-06,13:54:03,UK Session (1.30 pm),0.00319092,-0.01945249,98116.19,3694.3
2025-02-06,18:05:07,UK Session (5.30 pm),0.0028994,-0.01644712,98383.61,3778.6
2025-02-06,22:32:36,US Session (9.30 pm),0.00249371,-0.01941193,96551.47,3815.8
2025-02-07,01:30:15,US Session (1.30 am),0.00241996,-0.00974674,95842.69,3821.9
2025-02-07,08:29:29,Asia Session (5.30 am),0.00291355,-0.01355931,97528.65,3803.4
2025-02-07,10:09:28,Asia Session (9.30 am),0.00258714,-0.01489969,97785.33,3808.3
2025-02-07,13:30:28,UK Session (1.30 pm),0.00384245,-0.0126995,96757.05,3816.3
2025-02-07,13:31:01,UK Session (1.30 pm),0.00384245,-0.0126995,96682,3818.3
2025-02-07,17:30:59,UK Session (5.30 pm),0.00316834,-0.00519358,97778.61,3757.7
2025-02-07,21:31:54,US Session (9.30 pm),0.00387663,-0.00704699,97882.35,3788.1
2025-02-08,03:51:07,US Session (1.30 am),0.00294888,-0.00570664,95738.6,3878
2025-02-08,05:30:16,Asia Session (5.30 am),0.00415888,-0.00986712,96429.59,3835.5
2025-02-08,09:34:26,Asia Session (9.30 am),0.00287641,-0.02697217,96577.63,3829.7
2025-02-08,13:41:43,UK Session (1.30 pm),0.00451051,-0.01729221,96150,3830.7
2025-02-08,17:54:20,UK Session (5.30 pm),0.0047136,-0.01447585,95992.36,3833.8
2025-02-08,21:32:21,US Session (9.30 pm),0.00459112,-0.01186777,95936.49,3818.8
2025-02-09,01:55:50,US Session (1.30 am),0.00373956,-0.01059533,96455.33,3767.3
2025-02-09,07:53:22,Asia Session (5.30 am),0.0053527,-0.01790715,96755.48,3774.3
2025-02-09,09:30:16,Asia Session (9.30 am),0.00432978,-0.02478676,97286.81,3729.5
2025-02-09,13:31:18,UK Session (1.30 pm),0.00433363,-0.02875297,97229.28,3737.2
2025-02-09,18:22:29,UK Session (5.30 pm),0.00348542,-0.02076226,96490.02,3761.7
2025-02-09,22:10:38,US Session (9.30 pm),0.00406335,-0.0123763,96470.83,3740.7
2025-02-10,02:18:30,US Session (1.30 am),0.00299316,-0.01651933,96422.81,3763.3
2025-02-10,07:33:44,Asia Session (5.30 am),0.00419823,-0.01215213,95500.01,3822.6
2025-02-10,13:38:38,UK Session (1.30 pm),0.00392482,-0.01012155,97707.33,3792.7
2025-02-10,19:13:12,UK Session (5.30 pm),0.0037911,-0.01229523,97794.22,3790
2025-02-10,21:44:51,US Session (9.30 pm),0.00467563,-0.00942382,97193.4,3759.6
2025-02-11,01:30:26,US Session (1.30 am),0.00320837,-0.01370605,97333.81,3761.5
2025-02-11,07:07:10,Asia Session (5.30 am),0.00424226,-0.02708667,97995.54,3730.3
2025-02-11,09:30:21,Asia Session (9.30 am),0.00353104,-0.01059425,97592.13,3737.4
2025-02-11,13:37:37,UK Session (1.30 pm),0.0048161,-0.00810741,98218.57,3687.1
2025-02-11,17:30:16,UK Session (5.30 pm),0.00386218,-0.00586896,98158.88,3688
2025-02-11,21:30:13,US Session (9.30 pm),0.00461043,-0.0069505,97006.01,3707.3
2025-02-12,01:47:11,US Session (1.30 am),0.00324164,-0.00887022,95056.09,3725
2025-02-12,06:44:47,Asia Session (5.30 am),0.00317247,-0.0087072,95929.94,3736.1
2025-02-12,09:40:48,Asia Session (9.30 am),0.00318284,-0.01224146,95471.69,3746.2
2025-02-12,13:46:49,UK Session (1.30 pm),0.003443,-0.00774545,96233.99,3732
2025-02-12,20:06:16,UK Session (5.30 pm),0.00341729,-0.02116709,95173.99,3760
2025-02-13,00:15:42,US Session (9.30 pm),0.00463671,-0.01262519,96818.09,3707
2025-02-13,01:30:17,US Session (1.30 am),0.00478003,-0.00455916,97180.5,3692
2025-02-13,08:14:46,Asia Session (5.30 am),0.00661183,-0.00634015,97606.94,3652.6
2025-02-13,09:31:26,Asia Session (9.30 am),0.00555088,-0.00218451,97513.64,3632.8
2025-02-13,13:34:07,UK Session (1.30 pm),0.00569896,-0.00247414,96072.62,3649.1
2025-02-13,19:40:46,UK Session (5.30 pm),0.00461088,-0.00788987,95779.82,3690.3
2025-02-13,21:30:21,US Session (9.30 pm),0.00469457,-0.0026432,95918.01,3673.3
2025-02-14,01:46:19,US Session (1.30 am),0.00451038,-0.00434357,96041.2,3682.6
2025-02-14,08:53:14,Asia Session (5.30 am),0.00421146,-0.01009163,96640.82,3645.7
2025-02-14,09:32:34,Asia Session (9.30 am),0.00392861,-0.00702711,97057.97,3633.4
2025-02-14,13:36:53,UK Session (1.30 pm),0.00510751,-0.00539416,96883.12,3641.3
2025-02-14,17:30:34,UK Session (5.30 pm),0.00347097,-0.00437254,96856.09,3609.5
2025-02-14,21:56:41,US Session (9.30 pm),0.00545475,-0.00217436,96779.98,3589.7
2025-02-15,01:30:35,US Session (1.30 am),0.0044141,-0.00265494,97964,3597.5
2025-02-15,08:32:42,Asia Session (5.30 am),0.00508607,-0.00230067,97846.4,3597.4
2025-02-15,09:33:32,Asia Session (9.30 am),0.00360861,-0.0040962,97621.84,3601.9
